CI Name (aff);CI Type (aff);CI Subtype (aff);Service Component WBS (aff);Incident ID;Status;Impact;Urgency;Priority;Category;KM number;Alert Status;# Reassignments;Open Time;Reopen Time;Resolved Time;Close Time;Handle Time (Hours);Closure Code;# Related Interactions;Related Interaction;# Related Incidents;# Related Changes;Related Change;CI Name (CBy);CI Type (CBy);CI Subtype (CBy);ServiceComp WBS (CBy);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000033;application;Desktop Application;WBS000234;IM0012283;Closed;5;4;4;incident;KM0001093;closed;0;11/11/2013 08:11:42;;11/11/2013 08:49:18;11/11/2013 08:49:20;0,627222222;Other;1;SD0034591;;;;DTA000033;application;Desktop Application;WBS000234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAP000012;computer;Laptop;WBS000091;IM0012284;Closed;5;5;5;incident;KM0001444;closed;1;11/11/2013 08:16:02;;19/11/2013 16:40:41;19/11/2013 16:40:53;5,460555556;Other;1;SD0034590;;;;LAP000012;computer;Laptop;WBS000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000033;application;Desktop Application;WBS000234;IM0012285;Closed;5;4;4;incident;KM0001093;closed;0;11/11/2013 08:21:44;;11/11/2013 08:44:35;11/11/2013 08:44:53;0,385833333;Other;1;SD0034594;;;;DTA000033;application;Desktop Application;WBS000234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ADB000010;database;Database;WBS000239;IM0012286;Closed;3;3;3;incident;KM0000940;closed;0;11/11/2013 08:26:56;12/11/2013 08:25:33;12/11/2013 08:31:25;12/11/2013 08:31:28;1,281111111;Other;2;#MULTIVALUE;;;;SSW000101;software;System Software;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000439;application;Server Based Application;WBS000219;IM0012287;Closed;5;5;5;request for information;KM0002017;closed;0;11/11/2013 08:31:51;;11/11/2013 13:30:55;11/11/2013 13:30:57;4,985;User error;1;SD0034598;;;;SBA000439;application;Server Based Application;WBS000219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAP001328;computer;Laptop;WBS000187;IM0012288;Closed;3;3;3;incident;KM0002132;closed;4;11/11/2013 08:36:18;;12/11/2013 12:45:03;12/11/2013 12:45:06;14,64666667;Hardware;1;SD0034595;;;;LAP001328;computer;Laptop;WBS000187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000263;application;Server Based Application;WBS000072;IM0012289;Closed;5;5;5;request for information;KM0001113;closed;2;11/11/2013 08:36:29;;12/11/2013 15:23:27;12/11/2013 15:23:30;17,28361111;Other;1;SD0034603;;;;SBA000263;application;Server Based Application;WBS000072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000144;application;Web Based Application;WBS000318;IM0012290;Closed;5;5;5;incident;KM0001650;closed;0;08/11/2013 15:33:16;;13/11/2013 08:56:12;13/11/2013 08:56:15;24,88305556;Unknown;1;SD0034490;;;;WBA000144;application;Web Based Application;WBS000318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000458;application;Server Based Application;WBS000073;IM0012291;Closed;5;5;5;incident;KM0002128;closed;0;08/11/2013 15:44:56;;14/11/2013 15:33:12;14/11/2013 15:33:14;41,805;Other;1;SD0034492;;;;SBA000458;application;Server Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0012292;Closed;4;4;4;incident;KM0000761;closed;0;08/11/2013 15:54:48;;08/11/2013 16:20:46;08/11/2013 16:20:49;0,433611111;Operator error;1;SD0034496;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0012293;Closed;4;4;4;incident;KM0000761;closed;0;08/11/2013 15:56:14;;08/11/2013 16:25:07;08/11/2013 16:25:09;0,481944444;Operator error;1;SD0034497;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0012294;Closed;4;4;4;incident;KM0000751;closed;0;08/11/2013 15:59:03;;08/11/2013 16:06:35;08/11/2013 16:06:38;0,126388889;Operator error;1;SD0034498;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000148;application;Web Based Application;WBS000172;IM0012295;Closed;5;5;5;request for information;KM0000692;closed;6;08/11/2013 16:07:31;;29/11/2013 12:15:58;29/11/2013 12:17:48;29,04527778;Other;1;SD0034493;;;;WBA000148;application;Web Based Application;WBS000172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000456;subapplication;Web Based Application;WBS000073;IM0012296;Closed;4;4;4;incident;KM0000746;closed;1;08/11/2013 16:13:00;;18/11/2013 16:50:15;18/11/2013 16:50:21;63,6225;Data;2;#MULTIVALUE;;;;SUB000456;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000458;application;Server Based Application;WBS000073;IM0012297;Closed;5;5;5;incident;KM0002128;closed;0;08/11/2013 16:23:36;;15/11/2013 10:24:52;15/11/2013 10:24:55;46,52194444;Other;1;SD0034500;;;;SBA000458;application;Server Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000607;application;Server Based Application;WBS000263;IM0012298;Closed;5;5;5;request for information;KM0001106;closed;10;08/11/2013 16:44:01;;13/11/2013 17:13:18;13/11/2013 17:13:29;31,99111111;Other;1;SD0034503;;;;SBA000607;application;Server Based Application;WBS000263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000009;application;Web Based Application;WBS000168;IM0012299;Closed;5;5;5;incident;KM0000994;closed;0;08/11/2013 16:49:38;;14/11/2013 17:04:40;14/11/2013 17:04:49;11,17277778;Software;1;SD0034502;;;;WBA000009;application;Web Based Application;WBS000168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CBD000456;computer;Banking Device;WBS000146;IM0012300;Closed;3;3;3;incident;KM0000280;closed;0;09/11/2013 09:30:51;;;09/11/2013 15:03:33;0;;1;SD0034505;;;;#N/B;#N/B;#N/B;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000773;application;Server Based Application;WBS000285;IM0012301;Closed;2;2;2;incident;KM0000379;closed;0;09/11/2013 18:13:14;;09/11/2013 19:58:11;09/11/2013 19:58:15;1,750277778;Other;1;SD0034509;24;;;SBA000773;application;Server Based Application;WBS000285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
NET000019;networkcomponents;Lines;WBS000279;IM0012302;Closed;4;4;4;incident;KM0000446;closed;0;09/11/2013 23:47:41;;11/11/2013 08:11:22;11/11/2013 08:11:25;0,690277778;Data;1;SD0034510;;1;C00004385;NET000019;networkcomponents;Lines;WBS000279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000523;application;Server Based Application;WBS000236;IM0012303;Closed;3;3;3;incident;KM0001722;closed;0;10/11/2013 13:57:31;;10/11/2013 17:21:45;10/11/2013 17:22:23;0;Software;1;SD0034511;;;;SBA000523;application;Server Based Application;WBS000236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000427;application;Server Based Application;WBS000307;IM0012304;Closed;3;3;3;incident;KM0001350;closed;0;10/11/2013 15:02:59;;11/11/2013 08:12:18;11/11/2013 08:12:20;0,705555556;Data;1;SD0034512;1;;;SBA000427;application;Server Based Application;WBS000307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CBD001203;computer;Banking Device;WBS000146;IM0012305;Closed;2;2;2;incident;KM0000493;closed;2;11/11/2013 07:30:11;;12/11/2013 09:05:36;12/11/2013 09:06:12;25,60027778;Hardware;1;SD0034513;;;;CBD001203;computer;Banking Device;WBS000146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000146;application;Web Based Application;WBS000237;IM0012306;Closed;5;5;5;request for information;KM0000952;closed;0;11/11/2013 07:49:27;;11/11/2013 10:17:42;11/11/2013 10:18:25;2,482777778;Software;1;SD0034514;;;;WBA000146;application;Web Based Application;WBS000237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CBA000002;application;Client Based Application;WBS000319;IM0012307;Closed;3;3;3;incident;KM0001673;closed;1;11/11/2013 08:14:14;;11/11/2013 10:34:07;11/11/2013 10:34:17;2,334166667;Software;1;SD0034518;;;;CBA000002;application;Client Based Application;WBS000319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
APP000005;application;Citrix;WBS000292;IM0012308;Closed;4;4;4;incident;KM0001060;closed;0;11/11/2013 08:31:48;;11/11/2013 13:33:42;11/11/2013 13:33:44;5,032222222;Software;1;SD0034524;;;;APP000005;application;Citrix;WBS000292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAP000008;computer;Laptop;WBS000091;IM0012309;Closed;3;3;3;incident;KM0002132;closed;0;11/11/2013 08:32:03;;11/11/2013 15:38:01;11/11/2013 15:38:05;3,329444444;Software;1;SD0034522;;;;LAP000008;computer;Laptop;WBS000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000054;application;Server Based Application;WBS000013;IM0012310;Closed;3;3;3;incident;KM0000052;closed;0;11/11/2013 08:35:33;;11/11/2013 10:35:59;11/11/2013 10:36:47;2,020555556;Software;1;SD0034527;;;;SBA000054;application;Server Based Application;WBS000013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000616;application;Desktop Application;WBS000092;IM0012311;Closed;3;3;3;incident;KM0001973;closed;1;11/11/2013 08:37:00;;12/11/2013 12:34:31;12/11/2013 12:34:34;14,45944444;Software;1;SD0034520;;;;DTA000616;application;Desktop Application;WBS000092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000607;application;Server Based Application;WBS000263;IM0012312;Closed;5;5;5;request for information;KM0000592;closed;8;11/11/2013 08:38:58;;02/12/2013 12:32:27;02/12/2013 12:32:34;161,3933333;Other;1;SD0034525;;;;SBA000607;application;Server Based Application;WBS000263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000607;application;Server Based Application;WBS000263;IM0012313;Closed;4;4;4;incident;KM0001106;closed;1;11/11/2013 08:55:43;;11/11/2013 13:17:37;11/11/2013 13:17:40;4,365833333;Other;1;SD0034777;;;;SBA000607;application;Server Based Application;WBS000263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000689;application;Server Based Application;WBS000228;IM0012314;Closed;5;5;5;request for information;KM0000656;closed;0;11/11/2013 08:56:57;;11/11/2013 15:54:29;11/11/2013 15:54:33;6,96;Other;1;SD0034779;;;;SUB000322;subapplication;Server Based Application;WBS000228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000607;application;Server Based Application;WBS000263;IM0012315;Closed;5;5;5;incident;KM0001826;closed;3;11/11/2013 09:02:08;11/11/2013 10:51:11;11/11/2013 13:22:33;11/11/2013 13:24:01;4,364722222;Other;1;SD0034780;;;;SBA000607;application;Server Based Application;WBS000263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000616;application;Desktop Application;WBS000092;IM0012316;Closed;5;5;5;incident;KM0001444;closed;0;11/11/2013 09:17:27;;15/11/2013 08:57:13;15/11/2013 08:57:31;6,408611111;Software;1;SD0034788;;;;DTA000616;application;Desktop Application;WBS000092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000025;application;Desktop Application;WBS000110;IM0012317;Closed;4;4;4;incident;KM0001094;closed;1;11/11/2013 09:20:51;;;12/11/2013 11:36:30;11,93138889;No error - works as designed;1;SD0034790;;;;DTA000025;application;Desktop Application;WBS000110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000424;subapplication;Web Based Application;WBS000073;IM0012318;Closed;5;5;5;incident;KM0000703;closed;0;11/11/2013 09:31:12;;11/11/2013 10:16:41;11/11/2013 10:16:45;0,759166667;Other;2;#MULTIVALUE;;;;SUB000424;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000782;application;Server Based Application;WBS000043;IM0012319;Closed;5;5;5;incident;KM0001763;closed;0;11/11/2013 09:34:59;;11/11/2013 11:11:34;11/11/2013 11:11:37;1,610555556;Other;1;SD0034794;;;;SBA000782;application;Server Based Application;WBS000043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAN000182;storage;SAN;WBS000128;IM0012320;Closed;4;4;4;incident;KM0002126;closed;0;11/11/2013 09:35:20;;18/11/2013 09:41:00;18/11/2013 09:41:38;0,004444444;Other;1;SD0034800;;;;SAN000182;storage;SAN;WBS000128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000782;application;Server Based Application;WBS000043;IM0012321;Closed;5;5;5;incident;KM0001763;closed;0;11/11/2013 09:35:43;12/11/2013 13:51:25;13/11/2013 10:17:52;13/11/2013 10:17:55;11,80694444;Other;2;#MULTIVALUE;;;;SBA000782;application;Server Based Application;WBS000043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000462;application;Server Based Application;WBS000073;IM0012322;Closed;4;4;4;incident;KM0001915;closed;0;11/11/2013 09:36:26;;11/11/2013 10:00:45;11/11/2013 10:00:48;0,406111111;Other;1;SD0034801;;;;SBA000462;application;Server Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MON00015;displaydevice;Monitor;WBS000091;IM0012323;Closed;5;4;4;request for information;KM0001404;closed;2;08/11/2013 17:23:53;;19/11/2013 10:46:40;19/11/2013 10:46:42;14,41611111;Software;1;SD0034479;;;;MON00015;displaydevice;Monitor;WBS000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000773;application;Server Based Application;WBS000285;IM0012324;Closed;2;2;2;incident;KM0000379;closed;0;09/11/2013 08:58:05;;09/11/2013 09:11:00;09/11/2013 09:11:41;0,226666667;Other;1;SD0034607;2;;;SBA000773;application;Server Based Application;WBS000285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000427;application;Server Based Application;WBS000307;IM0012325;Closed;3;3;3;incident;KM0001350;closed;0;10/11/2013 03:57:52;;11/11/2013 08:45:37;11/11/2013 08:45:39;0;Data;1;SD0034610;1;;;SBA000427;application;Server Based Application;WBS000307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000508;subapplication;Web Based Application;WBS000162;IM0012326;Closed;3;3;3;incident;KM0001748;closed;0;10/11/2013 10:30:07;;11/11/2013 12:42:49;11/11/2013 12:43:33;5,225833333;Operator error;1;SD0034611;;;;SUB000508;subapplication;Web Based Application;WBS000162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000773;application;Server Based Application;WBS000285;IM0012327;Closed;2;2;2;incident;KM0000379;closed;1;10/11/2013 13:16:59;;10/11/2013 14:58:45;10/11/2013 14:58:48;0,069166667;Software;1;SD0034612;1;;;SBA000725;application;Server Based Application;WBS000165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000017;application;Server Based Application;WBS000099;IM0012328;Closed;3;3;3;incident;KM0000480;closed;1;11/11/2013 07:08:13;;11/11/2013 07:55:29;11/11/2013 07:55:31;0,425277778;Unknown;1;SD0034613;;;;SBA000017;application;Server Based Application;WBS000099;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000147;application;Web Based Application;WBS000237;IM0012329;Closed;4;4;4;incident;KM0002136;closed;0;11/11/2013 08:01:42;;11/11/2013 10:19:13;11/11/2013 10:19:30;2,296666667;Software;1;SD0034621;;;;WBA000147;application;Web Based Application;WBS000237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAP000006;computer;Laptop;WBS000091;IM0012330;Closed;5;5;5;incident;KM0001444;closed;2;11/11/2013 08:14:35;;09/01/2014 09:49:44;09/01/2014 09:49:46;0,013888889;Hardware;1;SD0034627;;;;LAP000359;computer;Laptop;WBS000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000616;application;Desktop Application;WBS000092;IM0012331;Closed;4;4;4;incident;KM0002055;closed;1;11/11/2013 08:19:46;;11/11/2013 11:31:50;11/11/2013 11:31:52;2,061666667;Software;1;SD0034631;;;;SBA000698;application;Server Based Application;WBS000090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000427;application;Server Based Application;WBS000307;IM0012332;Closed;3;3;3;incident;KM0001321;closed;0;11/11/2013 08:30:37;;11/11/2013 10:31:53;11/11/2013 10:35:08;2,075277778;Software;1;SD0034634;;;;SBA000427;application;Server Based Application;WBS000307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DSK000369;computer;Desktop;WBS000091;IM0012333;Closed;5;5;5;incident;KM0001443;closed;5;11/11/2013 08:34:21;20/11/2013 13:04:17;21/11/2013 15:13:47;21/11/2013 15:13:51;65,60472222;Hardware;2;#MULTIVALUE;;;;DSK000369;computer;Desktop;WBS000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000133;application;Web Based Application;WBS000073;IM0012334;Closed;5;5;5;incident;KM0001669;closed;1;11/11/2013 08:45:31;;09/12/2013 08:12:14;09/12/2013 08:12:30;77,89944444;Unknown;1;SD0034632;;;;WBA000133;application;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000439;application;Server Based Application;WBS000219;IM0012335;Closed;5;5;5;request for information;KM0002083;closed;2;11/11/2013 08:46:21;11/11/2013 09:15:10;11/11/2013 10:08:55;11/11/2013 10:09:21;0,235833333;User error;2;#MULTIVALUE;;;;SBA000439;application;Server Based Application;WBS000219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000607;application;Server Based Application;WBS000263;IM0012336;Closed;5;5;5;request for information;KM0001825;closed;1;11/11/2013 08:47:04;;11/11/2013 12:13:47;11/11/2013 12:13:51;3,446388889;Other;1;SD0034642;;;;SBA000607;application;Server Based Application;WBS000263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAP000284;computer;Laptop;WBS000187;IM0012337;Closed;5;5;5;incident;KM0001447;closed;0;11/11/2013 08:52:54;;12/11/2013 14:29:17;12/11/2013 14:29:19;16,10694444;Hardware;1;SD0034646;;;;LAP000284;computer;Laptop;WBS000187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000659;application;Server Based Application;WBS000128;IM0012338;Closed;4;4;4;incident;KM0002059;closed;0;11/11/2013 08:54:08;;11/11/2013 10:49:16;11/11/2013 10:49:20;1,92;Software;1;SD0034649;;;;SBA000659;application;Server Based Application;WBS000128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000053;application;Web Based Application;WBS000145;IM0012339;Closed;3;3;3;incident;KM0000189;closed;1;11/11/2013 08:54:12;;12/11/2013 12:06:32;12/11/2013 12:06:35;7,095833333;Software;1;SD0034651;;;;WBA000053;application;Web Based Application;WBS000145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DSK000652;computer;Desktop;WBS000091;IM0012340;Closed;5;5;5;incident;KM0001012;closed;7;11/11/2013 09:10:42;20/11/2013 16:55:47;27/11/2013 16:07:30;27/11/2013 16:07:32;108,6808333;Hardware;3;#MULTIVALUE;;;;DSK000652;computer;Desktop;WBS000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000424;subapplication;Web Based Application;WBS000073;IM0012341;Closed;5;5;5;incident;KM0000703;closed;0;11/11/2013 09:16:10;;11/11/2013 10:12:40;11/11/2013 10:12:47;0,943611111;Other;1;SD0034660;;;;SUB000424;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DTA000045;application;Desktop Application;WBS000089;IM0012342;Closed;4;4;4;incident;KM0000411;closed;2;11/11/2013 09:16:50;;14/11/2013 08:49:17;14/11/2013 08:49:29;18,46444444;Operator error;1;SD0034656;;;;DTA000045;application;Desktop Application;WBS000089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000698;application;Server Based Application;WBS000090;IM0012343;Closed;4;4;4;incident;KM0001526;closed;0;11/11/2013 09:26:20;;11/11/2013 11:23:01;11/11/2013 11:23:06;0,03;Software;1;SD0034668;;;;LAP000117;computer;Laptop;WBS000187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WSR001397;computer;Windows Server;WBS000102;IM0012344;Closed;4;4;4;incident;KM0000970;closed;3;11/11/2013 09:29:05;;11/11/2013 15:10:31;11/11/2013 15:11:13;5,702222222;Unknown;1;SD0034673;;;;WSR001397;computer;Windows Server;WBS000102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000439;application;Server Based Application;WBS000219;IM0012345;Closed;5;5;5;request for information;KM0001851;closed;2;11/11/2013 09:29:08;;18/11/2013 09:17:44;18/11/2013 09:17:47;52,31083333;User error;1;SD0034676;;;;SBA000439;application;Server Based Application;WBS000219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAP000008;computer;Laptop;WBS000091;IM0012346;Closed;3;3;3;incident;KM0002132;closed;0;11/11/2013 09:41:56;;11/11/2013 14:32:13;11/11/2013 14:32:15;4,413611111;Software;1;SD0034686;;;;LAP000008;computer;Laptop;WBS000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000002;subapplication;Citrix;WBS000098;IM0012347;Closed;4;4;4;incident;KM0001953;closed;0;11/11/2013 09:45:09;;12/11/2013 13:58:56;12/11/2013 14:00:46;1,215555556;Software;1;SD0034919;;;;SUB000002;subapplication;Citrix;WBS000098;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LAP000002;computer;Laptop;WBS000091;IM0012349;Closed;4;4;4;incident;KM0001955;closed;1;11/11/2013 09:46:05;;12/11/2013 08:43:25;12/11/2013 08:44:00;9,030833333;Software;1;SD0034678;;;;LAP000002;computer;Laptop;WBS000091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000113;subapplication;Server Based Application;WBS000095;IM0012350;Closed;5;5;5;request for information;KM0000226;closed;0;11/11/2013 09:51:04;;11/11/2013 13:35:30;11/11/2013 13:35:45;3,744722222;Data;1;SD0034926;;;;SSW000101;software;System Software;#N/B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000439;application;Server Based Application;WBS000219;IM0012351;Closed;5;5;5;request for information;KM0002083;closed;3;11/11/2013 09:52:02;;13/11/2013 08:39:48;13/11/2013 08:39:55;19,79805556;Other;1;SD0034681;;;;SBA000439;application;Server Based Application;WBS000219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DSK000170;computer;Desktop;WBS000187;IM0012352;Closed;5;5;5;incident;KM0001446;closed;7;11/11/2013 09:56:12;19/11/2013 11:15:54;26/11/2013 10:10:32;26/11/2013 10:10:35;44,035;Hardware;3;#MULTIVALUE;;;;DSK000170;computer;Desktop;WBS000187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000439;application;Server Based Application;WBS000219;IM0012353;Closed;5;5;5;incident;KM0001170;closed;1;11/11/2013 10:00:21;;11/11/2013 11:23:31;11/11/2013 11:23:35;1,387222222;User error;1;SD0034933;;;;SBA000439;application;Server Based Application;WBS000219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SBA000689;application;Server Based Application;WBS000228;IM0012354;Closed;5;5;5;request for information;KM0000656;closed;0;11/11/2013 10:00:31;;11/11/2013 10:22:40;11/11/2013 10:22:50;0,371944444;No error - works as designed;1;SD0034940;;;;SBA000689;application;Server Based Application;WBS000228;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SAN000182;storage;SAN;WBS000128;IM0012355;Closed;4;4;4;incident;KM0001357;closed;1;11/11/2013 10:02:24;;22/11/2013 10:20:29;22/11/2013 10:20:38;14,84472222;Software;1;SD0034936;;;;WBA000148;application;Web Based Application;WBS000172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WBA000009;application;Web Based Application;WBS000168;IM0012356;Closed;5;5;5;incident;KM0000994;closed;0;11/11/2013 10:03:21;09/12/2013 09:26:03;10/12/2013 16:17:57;10/12/2013 16:18:00;10,40277778;Software;2;#MULTIVALUE;;;;WBA000011;application;Web Based Application;WBS000152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SUB000426;subapplication;Web Based Application;WBS000073;IM0012357;Closed;5;5;5;incident;KM0001932;closed;0;11/11/2013 10:11:00;;15/11/2013 13:46:28;15/11/2013 13:46:31;45,59194444;Other;1;SD0034941;;;;SUB000426;subapplication;Web Based Application;WBS000073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
