Incident ID;DateStamp;IncidentActivity_Number;IncidentActivity_Type;Assignment Group;KM number;Interaction ID
IM0007957;24-10-2013 11:16:29;001A5770753;Status Change;TEAM0069;KM0001178;SD0020879
IM0007958;24-10-2013 12:53:35;001A5773580;Caused By CI;TEAM0087;KM0000940;SD0020880
IM0007958;24-10-2013 10:59:46;001A5768455;Open;TEAM0008;KM0000940;SD0020880
IM0007958;24-10-2013 11:00:28;001A5768456;Operator Update;TEAM0008;KM0000940;SD0020880
IM0007958;24-10-2013 12:53:35;001A5773579;Closed;TEAM0087;KM0000940;SD0020880
IM0007959;31-10-2013 11:19:10;001A5826369;Closed;TEAM9999;KM0000453;SD0020878
IM0007959;31-10-2013 11:38:28;001A5825709;Closed;TEAM0113;KM0000453;SD0020878
IM0007959;25-10-2013 10:02:57;001A5778007;Operator Update;TEAM0113;KM0000453;SD0020878
IM0007959;24-10-2013 16:27:36;001A5776773;Assignment;TEAM0113;KM0000453;SD0020878
IM0007959;24-10-2013 11:01:18;001A5768457;Open;TEAM0010;KM0000453;SD0020878
IM0007959;31-10-2013 11:17:17;001A5827248;Update;TEAM0008;KM0000453;SD0020878
IM0007959;31-10-2013 11:17:17;001A5827246;Assignment;TEAM0008;KM0000453;SD0020878
IM0007959;31-10-2013 11:17:17;001A5827247;Reopen;TEAM0008;KM0000453;SD0020878
IM0007959;28-10-2013 10:03:37;001A5794748;Closed;TEAM0113;KM0000453;SD0020878
IM0007959;28-10-2013 10:03:38;001A5794749;Caused By CI;TEAM0113;KM0000453;SD0020878
IM0007959;24-10-2013 16:27:19;001A5776772;Operator Update;TEAM0113;KM0000453;SD0020878
IM0007959;24-10-2013 16:27:19;001A5776771;Status Change;TEAM0113;KM0000453;SD0020878
IM0007960;07-11-2013 13:35:21;001A5882208;Caused By CI;TEAM0097;KM0001529;SD0020884
IM0007960;07-11-2013 13:35:21;001A5882207;Closed;TEAM0097;KM0001529;SD0020884
IM0007960;25-10-2013 13:52:52;001A5783706;Reassignment;TEAM0095;KM0001529;SD0020884
IM0007960;25-10-2013 15:23:30;001A5783925;Communication with customer;TEAM0095;KM0001529;SD0020884
IM0007960;25-10-2013 15:23:30;001A5783924;Reassignment;TEAM0095;KM0001529;SD0020884
IM0007960;25-10-2013 15:52:57;001A5781241;Assignment;TEAM0097;KM0001529;SD0020884
IM0007960;25-10-2013 14:25:25;001A5781931;Reassignment;TEAM0097;KM0001529;SD0020884
IM0007960;25-10-2013 12:56:27;001A5780860;Reassignment;TEAM0097;KM0001529;SD0020884
IM0007960;25-10-2013 12:56:27;001A5780862;Operator Update;TEAM0097;KM0001529;SD0020884
IM0007960;25-10-2013 12:56:27;001A5780861;Assignment;TEAM0097;KM0001529;SD0020884
IM0007960;25-10-2013 13:52:52;001A5783707;Communication with customer;TEAM0095;KM0001529;SD0020884
IM0007960;24-10-2013 15:24:58;001A5775338;Status Change;TEAM0097;KM0001529;SD0020884
IM0007960;24-10-2013 11:02:05;001A5768462;Open;TEAM0008;KM0001529;SD0020884
IM0007960;04-11-2013 10:12:38;001A5849663;Operator Update;TEAM0097;KM0001529;SD0020884
IM0007960;28-10-2013 08:15:21;001A5792143;Status Change;TEAM0097;KM0001529;SD0020884
IM0007960;28-10-2013 08:15:21;001A5792142;Assignment;TEAM0097;KM0001529;SD0020884
IM0007960;28-10-2013 08:15:21;001A5792144;Update;TEAM0097;KM0001529;SD0020884
IM0007960;28-10-2013 10:14:26;001A5792458;Assignment;TEAM0093;KM0001529;SD0020884
IM0007960;28-10-2013 08:15:21;001A5792141;Reassignment;TEAM0097;KM0001529;SD0020884
IM0007960;28-10-2013 10:14:26;001A5792459;Status Change;TEAM0093;KM0001529;SD0020884
IM0007960;28-10-2013 09:24:29;001A5792313;Reassignment;TEAM0097;KM0001529;SD0020884
IM0007960;24-10-2013 15:24:58;001A5775339;Operator Update;TEAM0097;KM0001529;SD0020884
IM0007960;24-10-2013 11:55:08;001A5774236;Assignment;TEAM0094;KM0001529;SD0020884
IM0007960;28-10-2013 10:35:44;001A5797363;Reassignment;TEAM0093;KM0001529;SD0020884
IM0007960;28-10-2013 09:17:01;001A5796916;Reassignment;TEAM0128;KM0001529;SD0020884
IM0007960;28-10-2013 10:35:44;001A5797365;Analysis/Research;TEAM0093;KM0001529;SD0020884
IM0007960;28-10-2013 10:35:44;001A5797364;Assignment;TEAM0093;KM0001529;SD0020884
IM0007960;28-10-2013 10:46:51;001A5797413;Operator Update;TEAM0097;KM0001529;SD0020884
IM0007960;28-10-2013 10:46:51;001A5797412;Status Change;TEAM0097;KM0001529;SD0020884
IM0007960;28-10-2013 10:46:51;001A5797411;Assignment;TEAM0097;KM0001529;SD0020884
IM0007961;31-10-2013 10:57:34;001A5824269;Closed;TEAM0108;KM0001280;SD0020885
IM0007961;24-10-2013 11:34:34;001A5773377;Assignment;TEAM0108;KM0001280;SD0020885
IM0007961;24-10-2013 13:40:26;001A5774595;Analysis/Research;TEAM0108;KM0001280;SD0020885
IM0007961;24-10-2013 11:03:08;001A5768465;Open;TEAM0008;KM0001280;SD0020885
IM0007961;24-10-2013 11:34:34;001A5773378;Status Change;TEAM0108;KM0001280;SD0020885
IM0007961;28-10-2013 14:11:10;001A5801098;Caused By CI;TEAM0047;KM0001280;SD0020885
IM0007961;28-10-2013 16:19:38;001A5803869;Update;TEAM0008;KM0001280;SD0020885
IM0007961;28-10-2013 16:19:38;001A5803868;Reopen;TEAM0008;KM0001280;SD0020885
IM0007961;28-10-2013 16:19:38;001A5803867;Assignment;TEAM0008;KM0001280;SD0020885
IM0007961;28-10-2013 14:11:10;001A5801097;Closed;TEAM0047;KM0001280;SD0020885
IM0007961;28-10-2013 14:11:10;001A5801099;Quality Indicator;TEAM0047;KM0001280;SD0020885
IM0007961;28-10-2013 07:52:25;001A5792099;Assignment;TEAM0047;KM0001280;SD0020885
IM0007961;24-10-2013 11:34:34;001A5773379;Operator Update;TEAM0108;KM0001280;SD0020885
IM0007961;24-10-2013 13:40:26;001A5774593;Reassignment;TEAM0108;KM0001280;SD0020885
IM0007961;24-10-2013 13:40:26;001A5774594;Assignment;TEAM0108;KM0001280;SD0020885
IM0007961;29-10-2013 06:56:50;001A5802576;Assignment;TEAM0047;KM0001280;SD0020885
IM0007961;29-10-2013 08:46:31;001A5804333;Status Change;TEAM0108;KM0001280;SD0020885
IM0007961;29-10-2013 08:46:31;001A5804334;Operator Update;TEAM0108;KM0001280;SD0020885
IM0007961;29-10-2013 06:56:50;001A5802577;Operator Update;TEAM0047;KM0001280;SD0020885
IM0007961;29-10-2013 06:56:50;001A5802575;Reassignment;TEAM0047;KM0001280;SD0020885
IM0007962;25-10-2013 09:45:38;001A5778720;Closed;TEAM0057;KM0000083;SD0020882
IM0007962;25-10-2013 09:45:38;001A5778721;Caused By CI;TEAM0057;KM0000083;SD0020882
IM0007962;24-10-2013 11:18:42;001A5773303;Operator Update;TEAM0057;KM0000083;SD0020882
IM0007962;24-10-2013 11:18:42;001A5773302;Status Change;TEAM0057;KM0000083;SD0020882
IM0007962;24-10-2013 11:18:42;001A5773301;Assignment;TEAM0057;KM0000083;SD0020882
IM0007962;24-10-2013 11:06:13;001A5768469;Open;TEAM0008;KM0000083;SD0020882
IM0007963;24-10-2013 11:12:40;001A5773289;Open;TEAM0008;KM0000480;SD0020893
IM0007963;24-10-2013 11:14:04;001A5772136;Status Change;TEAM0105;KM0000480;SD0020893
IM0007963;24-10-2013 11:14:04;001A5772135;Assignment;TEAM0105;KM0000480;SD0020893
IM0007963;24-10-2013 11:15:33;001A5772138;External update;TEAM0105;KM0000480;SD0020893
IM0007963;24-10-2013 11:15:38;001A5772139;Closed;TEAM0105;KM0000480;SD0020893
IM0007963;24-10-2013 11:14:04;001A5772137;External update;TEAM0105;KM0000480;SD0020893
IM0007964;15-11-2013 07:05:36;001A5937639;Caused By CI;TEAM0007;KM0000848;SD0020889
IM0007964;15-11-2013 07:04:54;001A5937637;Operator Update;TEAM0007;KM0000848;SD0020889
IM0007964;15-11-2013 07:05:36;001A5937638;Closed;TEAM0007;KM0000848;SD0020889
IM0007964;15-11-2013 07:05:36;001A5937640;Quality Indicator Fixed;TEAM0007;KM0000848;SD0020889
IM0007964;24-10-2013 13:47:19;001A5774615;Assignment;TEAM0023;KM0000848;SD0020889
IM0007964;24-10-2013 13:47:19;001A5774614;Reassignment;TEAM0023;KM0000848;SD0020889
IM0007964;30-10-2013 11:16:17;001A5816877;Communication with customer;TEAM0007;KM0000848;SD0020889
IM0007964;30-10-2013 11:16:17;001A5816876;Status Change;TEAM0007;KM0000848;SD0020889
IM0007964;24-10-2013 11:14:14;001A5773290;Open;TEAM0008;KM0000848;SD0020889
IM0007964;24-10-2013 13:37:47;001A5774583;Assignment;TEAM0023;KM0000848;SD0020889
IM0007964;24-10-2013 13:47:19;001A5774616;Operator Update;TEAM0023;KM0000848;SD0020889
IM0007964;24-10-2013 13:37:47;001A5774584;Status Change;TEAM0023;KM0000848;SD0020889
IM0007964;08-11-2013 11:28:24;001A5888761;Communication with customer;TEAM0007;KM0000848;SD0020889
IM0007965;24-10-2013 14:47:38;001A5775232;Status Change;TEAM0086;KM0001573;SD0020892
IM0007965;24-10-2013 14:47:38;001A5775233;Pending vendor;TEAM0086;KM0001573;SD0020892
IM0007965;24-10-2013 11:21:32;001A5773314;Open;TEAM0008;KM0001573;SD0020892
IM0007965;28-10-2013 08:24:52;001A5795255;Closed;TEAM0086;KM0001573;SD0020892
IM0007965;24-10-2013 14:47:38;001A5775231;Assignment;TEAM0086;KM0001573;SD0020892
IM0007966;25-10-2013 10:35:31;001A5781322;Closed;TEAM0063;KM0001417;SD0020898
IM0007966;25-10-2013 10:35:31;001A5781323;Caused By CI;TEAM0063;KM0001417;SD0020898
IM0007966;24-10-2013 14:47:41;001A5773218;Operator Update;TEAM0007;KM0001417;SD0020898
IM0007966;24-10-2013 13:25:52;001A5774541;Assignment;TEAM0007;KM0001417;SD0020898
IM0007966;24-10-2013 14:47:41;001A5773217;Assignment;TEAM0007;KM0001417;SD0020898
IM0007966;24-10-2013 11:22:35;001A5773318;Open;TEAM0008;KM0001417;SD0020898
IM0007966;24-10-2013 14:47:41;001A5773216;Reassignment;TEAM0007;KM0001417;SD0020898
IM0007967;24-10-2013 11:54:44;001A5773443;Closed;TEAM0008;KM0001444;SD0020897
IM0007967;24-10-2013 11:54:44;001A5773444;Caused By CI;TEAM0008;KM0001444;SD0020897
IM0007967;24-10-2013 11:24:27;001A5773328;Open;TEAM0008;KM0001444;SD0020897
IM0007968;25-10-2013 09:22:38;001A5779880;Reassignment;TEAM0001;KM0000351;SD0020899
IM0007968;25-10-2013 09:22:38;001A5779881;Update;TEAM0001;KM0000351;SD0020899
IM0007968;25-10-2013 09:53:53;001A5778744;Assignment;TEAM0057;KM0000351;SD0020899
IM0007968;25-10-2013 09:53:53;001A5778745;Status Change;TEAM0057;KM0000351;SD0020899
IM0007968;25-10-2013 09:53:53;001A5778746;Operator Update;TEAM0057;KM0000351;SD0020899
IM0007968;24-10-2013 11:27:24;001A5773344;Open;TEAM0008;KM0000351;SD0020899
IM0007968;30-10-2013 14:49:35;001A5817668;Closed;TEAM0001;KM0000351;SD0020899
IM0007968;30-10-2013 14:49:35;001A5817669;Quality Indicator;TEAM0001;KM0000351;SD0020899
IM0007968;30-10-2013 12:43:49;001A5815531;Assignment;TEAM0001;KM0000351;SD0020899
IM0007968;30-10-2013 11:36:42;001A5816164;Status Change;TEAM0057;KM0000351;SD0020899
IM0007968;30-10-2013 13:20:06;001A5815632;Mail to Customer;TEAM0001;KM0000351;SD0020899
IM0007968;30-10-2013 11:36:42;001A5816163;Assignment;TEAM0057;KM0000351;SD0020899
IM0007968;30-10-2013 11:36:42;001A5816162;Reassignment;TEAM0057;KM0000351;SD0020899
IM0007968;30-10-2013 11:36:42;001A5816165;Operator Update;TEAM0057;KM0000351;SD0020899
IM0007969;25-10-2013 15:11:16;001A5783889;Update;TEAM0029;KM0000940;SD0020901
IM0007969;25-10-2013 15:03:02;001A5783879;Communication with customer;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 15:40:58;001A5783955;Status Change;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 15:11:16;001A5783887;Reassignment;TEAM0029;KM0000940;SD0020901
IM0007969;25-10-2013 15:40:58;001A5783956;Operator Update;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 12:17:52;001A5780810;Operator Update;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 12:17:52;001A5780809;Assignment;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 15:11:16;001A5783888;Status Change;TEAM0029;KM0000940;SD0020901
IM0007969;25-10-2013 15:03:02;001A5783878;Assignment;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 14:52:01;001A5783844;Assignment;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 15:03:01;001A5783877;Reassignment;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 12:08:09;001A5780792;Status Change;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 12:08:09;001A5780791;Assignment;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 09:41:42;001A5778705;Operator Update;TEAM0052;KM0000940;SD0020901
IM0007969;25-10-2013 09:08:55;001A5777163;Update from customer;TEAM0131;KM0000940;SD0020901
IM0007969;24-10-2013 16:56:55;001A5776842;Reassignment;TEAM0131;KM0000940;SD0020901
IM0007969;24-10-2013 11:30:46;001A5773359;Open;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 10:22:48;001A5778808;Assignment;TEAM0008;KM0000940;SD0020901
IM0007969;25-10-2013 10:20:04;001A5780510;Assignment;TEAM0131;KM0000940;SD0020901
IM0007969;25-10-2013 10:20:04;001A5780511;Operator Update;TEAM0131;KM0000940;SD0020901
IM0007969;24-10-2013 17:18:17;001A5776865;Operator Update;TEAM0131;KM0000940;SD0020901
IM0007969;25-10-2013 09:41:42;001A5778704;Reassignment;TEAM0052;KM0000940;SD0020901
IM0007969;25-10-2013 10:22:48;001A5778807;Reassignment;TEAM0008;KM0000940;SD0020901
IM0007969;24-10-2013 15:43:20;001A5777347;Operator Update;TEAM0131;KM0000940;SD0020901
IM0007969;25-10-2013 10:20:04;001A5780509;Reassignment;TEAM0131;KM0000940;SD0020901
IM0007969;24-10-2013 15:43:20;001A5777346;Status Change;TEAM0131;KM0000940;SD0020901
IM0007969;24-10-2013 15:43:20;001A5777345;Assignment;TEAM0131;KM0000940;SD0020901
IM0007969;11-11-2013 17:51:02;001A5907124;Operator Update;TEAM0008;KM0000940;SD0020901
IM0007969;12-11-2013 09:20:04;001A5907433;Status Change;TEAM0008;KM0000940;SD0020901
IM0007969;12-11-2013 09:20:04;001A5907432;Assignment;TEAM0008;KM0000940;SD0020901
IM0007969;12-11-2013 09:32:40;001A5907492;Caused By CI;TEAM0008;KM0000940;SD0020901
IM0007969;12-11-2013 09:32:40;001A5907491;Closed;TEAM0008;KM0000940;SD0020901
IM0007969;11-11-2013 17:51:01;001A5907123;Reassignment;TEAM0008;KM0000940;SD0020901
IM0007969;05-11-2013 12:25:08;001A5860800;Operator Update;TEAM0008;KM0000940;SD0020901
IM0007969;05-11-2013 08:37:52;001A5859019;Operator Update;TEAM0008;KM0000940;SD0020901
IM0007969;05-11-2013 13:49:52;001A5861105;Reassignment;TEAM0008;KM0000940;SD0020901
IM0007969;05-11-2013 13:15:01;001A5860907;Operator Update;TEAM0008;KM0000940;SD0020901
IM0007969;05-11-2013 13:18:58;001A5860925;Pending vendor;TEAM0008;KM0000940;SD0020901
IM0007969;05-11-2013 11:13:44;001A5859443;Assignment;TEAM0008;KM0000940;SD0020901
IM0007969;05-11-2013 08:37:52;001A5859018;Reassignment;TEAM0008;KM0000940;SD0020901
IM0007969;05-11-2013 13:18:58;001A5860924;Assignment;TEAM0008;KM0000940;SD0020901
IM0007969;28-10-2013 09:24:06;001A5792312;Reassignment;TEAM0008;KM0000940;SD0020901
IM0007969;24-10-2013 16:56:55;001A5776844;Operator Update;TEAM0131;KM0000940;SD0020901
IM0007969;24-10-2013 16:56:55;001A5776843;Assignment;TEAM0131;KM0000940;SD0020901
IM0007969;28-10-2013 09:22:49;001A5796937;Status Change;TEAM0008;KM0000940;SD0020901
IM0007969;28-10-2013 09:22:49;001A5796938;Pending vendor;TEAM0008;KM0000940;SD0020901
IM0007969;28-10-2013 09:22:49;001A5796939;External Vendor Assignment;TEAM0008;KM0000940;SD0020901
IM0007969;28-10-2013 09:14:14;001A5796907;Assignment;TEAM0008;KM0000940;SD0020901
IM0007969;11-11-2013 10:38:04;001A5895653;Update from customer;TEAM0008;KM0000940;SD0020901
IM0007969;11-11-2013 10:38:04;001A5895651;Assignment;TEAM0008;KM0000940;SD0020901
IM0007969;11-11-2013 10:38:04;001A5895652;Status Change;TEAM0008;KM0000940;SD0020901
IM0007970;24-10-2013 12:05:19;001A5772821;Closed;TEAM0078;KM0000891;SD0020900
IM0007970;24-10-2013 12:05:19;001A5772823;Caused By CI;TEAM0078;KM0000891;SD0020900
IM0007970;24-10-2013 11:31:43;001A5773367;Open;TEAM0010;KM0000891;SD0020900
IM0007971;24-10-2013 13:12:07;001A5774989;Status Change;TEAM0091;KM0001407;SD0020910
IM0007971;24-10-2013 11:38:02;001A5773380;Open;TEAM0008;KM0001407;SD0020910
IM0007971;24-10-2013 13:12:08;001A5774990;Communication with customer;TEAM0091;KM0001407;SD0020910
IM0007971;24-10-2013 17:52:09;001A5775618;Caused By CI;TEAM0091;KM0001407;SD0020910
IM0007971;24-10-2013 17:52:09;001A5775617;Closed;TEAM0091;KM0001407;SD0020910
IM0007971;24-10-2013 13:12:07;001A5774988;Assignment;TEAM0091;KM0001407;SD0020910
IM0007972;24-10-2013 11:43:01;001A5773405;Open;TEAM0008;KM0001363;SD0020904
IM0007972;24-10-2013 12:36:30;001A5774362;Quality Indicator;TEAM0023;KM0001363;SD0020904
IM0007972;24-10-2013 12:23:58;001A5774333;Assignment;TEAM0023;KM0001363;SD0020904
IM0007972;24-10-2013 12:36:30;001A5774360;Closed;TEAM0023;KM0001363;SD0020904
IM0007972;24-10-2013 12:36:30;001A5774361;Caused By CI;TEAM0023;KM0001363;SD0020904
IM0007972;24-10-2013 12:23:58;001A5774334;Status Change;TEAM0023;KM0001363;SD0020904
IM0007973;25-10-2013 12:46:44;001A5782891;Operator Update;TEAM9999;KM0001444;SD0020909
IM0007973;25-10-2013 10:21:26;001A5778060;Reassignment;TEAM0086;KM0001444;SD0020909
IM0007973;25-10-2013 10:21:26;001A5778061;Assignment;TEAM0086;KM0001444;SD0020909
IM0007973;25-10-2013 10:21:26;001A5778062;Status Change;TEAM0086;KM0001444;SD0020909
IM0007973;24-10-2013 12:32:11;001A5774938;Status Change;TEAM0086;KM0001444;SD0020909
IM0007973;25-10-2013 10:21:26;001A5778063;Pending vendor;TEAM0086;KM0001444;SD0020909
IM0007973;29-10-2013 15:58:37;001A5810475;Closed;TEAM0008;KM0001444;SD0020909
IM0007973;24-10-2013 12:32:11;001A5774937;Assignment;TEAM0086;KM0001444;SD0020909
IM0007973;24-10-2013 12:32:11;001A5774939;Pending vendor;TEAM0086;KM0001444;SD0020909
IM0007973;24-10-2013 11:47:40;001A5773421;Open;TEAM0008;KM0001444;SD0020909
IM0007974;24-10-2013 15:49:29;001A5777360;Closed;TEAM0102;KM0001825;SD0020913
IM0007974;24-10-2013 15:49:29;001A5777361;Caused By CI;TEAM0102;KM0001825;SD0020913
IM0007974;24-10-2013 11:51:27;001A5773432;Open;TEAM0016;KM0001825;SD0020913
IM0007975;24-10-2013 11:55:47;001A5773454;Open;TEAM0008;KM0000274;SD0021145
IM0007975;24-10-2013 14:11:36;001A5774698;Assignment;TEAM0010;KM0000274;SD0021145
IM0007975;24-10-2013 14:14:30;001A5775890;Closed;TEAM9999;KM0000274;SD0021145
IM0007975;24-10-2013 11:57:47;001A5773464;Status Change;TEAM0008;KM0000274;SD0021145
IM0007975;24-10-2013 14:11:37;001A5774699;Status Change;TEAM0010;KM0000274;SD0021145
IM0007975;24-10-2013 11:57:48;001A5773466;External Vendor Assignment;TEAM0008;KM0000274;SD0021145
IM0007975;24-10-2013 14:11:36;001A5774697;Reassignment;TEAM0010;KM0000274;SD0021145
IM0007975;24-10-2013 17:28:41;001A5778323;Closed;TEAM0008;KM0000274;SD0021145
IM0007975;24-10-2013 17:28:41;001A5778324;Caused By CI;TEAM0008;KM0000274;SD0021145
IM0007975;24-10-2013 13:03:01;001A5773617;Vendor Reference;TEAM0008;KM0000274;SD0021145
IM0007975;24-10-2013 13:03:01;001A5773616;Assignment;TEAM0008;KM0000274;SD0021145
IM0007975;24-10-2013 13:03:01;001A5773615;Reassignment;TEAM0008;KM0000274;SD0021145
IM0007975;24-10-2013 11:57:48;001A5773465;Pending vendor;TEAM0008;KM0000274;SD0021145
IM0007975;24-10-2013 14:11:37;001A5774700;Communication with customer;TEAM0010;KM0000274;SD0021145
IM0007975;24-10-2013 16:20:39;001A5776266;Status Change;TEAM9999;KM0000274;SD0021145
IM0007976;24-10-2013 16:12:00;001A5777426;Closed;TEAM0102;KM0001825;SD0021146
IM0007976;24-10-2013 15:57:09;001A5777371;Update;TEAM0102;KM0001825;SD0021146
IM0007976;24-10-2013 16:12:00;001A5777427;Caused By CI;TEAM0102;KM0001825;SD0021146
IM0007976;24-10-2013 11:58:20;001A5773471;Open;TEAM0016;KM0001825;SD0021146
IM0007976;24-10-2013 15:57:09;001A5777370;Assignment;TEAM0102;KM0001825;SD0021146
IM0007977;25-10-2013 15:37:05;001A5782718;Reassignment;TEAM0008;KM0001444;SD0020911
IM0007977;25-10-2013 16:44:29;001A5782871;Operator Update;TEAM0008;KM0001444;SD0020911
IM0007977;25-10-2013 16:44:29;001A5782870;Assignment;TEAM0008;KM0001444;SD0020911
IM0007977;25-10-2013 15:37:05;001A5782720;Operator Update;TEAM0008;KM0001444;SD0020911
IM0007977;25-10-2013 15:37:05;001A5782719;Assignment;TEAM0008;KM0001444;SD0020911
IM0007977;24-10-2013 12:55:32;001A5774975;Pending vendor;TEAM0086;KM0001444;SD0020911
IM0007977;24-10-2013 12:02:24;001A5773479;Open;TEAM0008;KM0001444;SD0020911
IM0007977;24-10-2013 12:55:32;001A5774973;Assignment;TEAM0086;KM0001444;SD0020911
IM0007977;28-10-2013 09:24:38;001A5794614;Closed;TEAM0008;KM0001444;SD0020911
IM0007977;24-10-2013 12:03:41;001A5773481;Operator Update;TEAM0008;KM0001444;SD0020911
IM0007977;24-10-2013 12:55:32;001A5774974;Status Change;TEAM0086;KM0001444;SD0020911
IM0007978;25-10-2013 10:49:05;001A5781361;Closed;TEAM0063;KM0000839;SD0021148
IM0007978;25-10-2013 10:49:05;001A5781362;Caused By CI;TEAM0063;KM0000839;SD0021148
IM0007978;24-10-2013 12:07:07;001A5773484;Open;TEAM0008;KM0000839;SD0021148
IM0007979;24-10-2013 12:15:27;001A5774293;Quality Indicator;TEAM0031;KM0001786;SD0021150
IM0007979;24-10-2013 12:08:15;001A5773485;Open;TEAM0008;KM0001786;SD0021150
IM0007979;24-10-2013 12:15:27;001A5774292;Closed;TEAM0031;KM0001786;SD0021150
IM0007979;24-10-2013 12:13:15;001A5774287;Status Change;TEAM0031;KM0001786;SD0021150
IM0007979;24-10-2013 12:13:15;001A5774286;Assignment;TEAM0031;KM0001786;SD0021150
IM0007980;25-10-2013 11:25:28;001A5781451;Closed;TEAM0064;KM0000985;SD0020917
IM0007980;25-10-2013 09:30:30;001A5779902;Reassignment;TEAM0023;KM0000985;SD0020917
IM0007980;25-10-2013 08:45:15;001A5779802;Assignment;TEAM0010;KM0000985;SD0020917
IM0007980;25-10-2013 09:00:40;001A5779832;Assignment;TEAM0031;KM0000985;SD0020917
IM0007980;25-10-2013 09:30:30;001A5779904;Operator Update;TEAM0023;KM0000985;SD0020917
IM0007980;25-10-2013 08:45:15;001A5779803;Reopen;TEAM0010;KM0000985;SD0020917
IM0007980;25-10-2013 08:45:15;001A5779804;Update;TEAM0010;KM0000985;SD0020917
IM0007980;25-10-2013 09:30:30;001A5779903;Assignment;TEAM0023;KM0000985;SD0020917
IM0007980;24-10-2013 14:19:32;001A5773799;Communication with customer;TEAM0023;KM0000985;SD0020917
IM0007980;24-10-2013 16:14:36;001A5777447;Quality Indicator;TEAM0023;KM0000985;SD0020917
IM0007980;24-10-2013 16:14:36;001A5777446;Caused By CI;TEAM0023;KM0000985;SD0020917
IM0007980;24-10-2013 16:14:36;001A5777445;Closed;TEAM0023;KM0000985;SD0020917
IM0007980;24-10-2013 12:11:17;001A5773496;Open;TEAM0008;KM0000985;SD0020917
IM0007980;24-10-2013 14:27:28;001A5773829;Operator Update;TEAM0023;KM0000985;SD0020917
IM0007980;24-10-2013 12:29:57;001A5773540;Status Change;TEAM0023;KM0000985;SD0020917
IM0007980;24-10-2013 12:29:57;001A5773541;Operator Update;TEAM0023;KM0000985;SD0020917
IM0007980;24-10-2013 12:12:52;001A5774285;Assignment;TEAM0031;KM0000985;SD0020917
IM0007981;25-10-2013 11:18:23;001A5782193;Caused By CI;TEAM0074;KM0001027;SD0021152
